entity string,id
394.NGR_c06080,1152
394.NGR_c06570,1153
394.NGR_c32630,1154
394.NGR_c31050,1155
394.NGR_c31040,1156
394.NGR_c31030,1157
394.NGR_c18040,1158
394.NGR_c14500,1159
394.NGR_c21430,1160
394.NGR_c20520,1161
394.NGR_c23170,1162
394.NGR_c33110,1163
394.NGR_c33220,1164
394.NGR_c05000,1165
394.NGR_c07380,1166
394.NGR_c06070,1167
394.NGR_c07050,1168
394.NGR_c03450,1169
394.NGR_c13090,1170
394.NGR_c04870,1171
394.NGR_c26150,1172
394.NGR_c26310,1173
394.NGR_c03460,1174
394.NGR_c24430,1175
394.NGR_c21630,1176
394.NGR_c18130,1177
394.NGR_c14710,1178
394.NGR_c21620,1179
394.NGR_c34820,1180
394.NGR_c24450,1181
394.NGR_c34810,1182
394.NGR_c34790,1183
394.NGR_c03480,1184
394.NGR_c08100,1185
394.NGR_c03500,1186
394.NGR_c10730,1187
394.NGR_c17430,1188
394.NGR_c29430,1189
394.NGR_c22830,1190
394.NGR_c34800,1191
394.NGR_c31860,1192
394.NGR_c06480,1193
394.NGR_c03760,1194
394.NGR_c05660,1195
394.NGR_c03590,1196
394.NGR_c29630,1197
394.NGR_c30170,1198
394.NGR_c03610,1199
394.NGR_c03700,1200
394.NGR_c03720,1201
394.NGR_c09370,1202
394.NGR_c03750,1203
394.NGR_c18700,1204
394.NGR_c29530,1205
394.NGR_c20410,1206
394.NGR_c04050,1207
394.NGR_c14900,1208
394.NGR_c20900,1209
394.NGR_c22950,1210
394.NGR_c28490,1211
394.NGR_c06240,1212
394.NGR_c03810,1213
394.NGR_c27900,1214
394.NGR_c03890,1215
394.NGR_c29170,1216
394.NGR_c27700,1217
394.NGR_c34780,1218
394.NGR_c34970,1219
394.NGR_c18360,1220
394.NGR_c16240,1221
394.NGR_c19920,1222
394.NGR_c31350,1223
394.NGR_c30940,1224
394.NGR_c08880,1225
394.NGR_c10000,1226
394.NGR_c32750,1227
394.NGR_c16690,1228
394.NGR_c20300,1229
394.NGR_c19520,1230
394.NGR_c29950,1231
394.NGR_c07130,1232
394.NGR_c07090,1233
394.NGR_c08070,1234
394.NGR_c04030,1235
394.NGR_c04020,1236
394.NGR_c04040,1237
394.NGR_c09230,1238
394.NGR_c14330,1239
394.NGR_c13070,1240
394.NGR_c14360,1241
394.NGR_c14350,1242
394.NGR_c14960,1243
394.NGR_c29040,1244
394.NGR_c21410,1245
394.NGR_c21180,1246
394.NGR_c29030,1247
394.NGR_c26320,1248
394.NGR_c29010,1249
394.NGR_c31340,1250
394.NGR_c29810,1251
394.NGR_c04860,1252
394.NGR_c10020,1253
394.NGR_c09270,1254
394.NGR_c10750,1255
394.NGR_c11070,1256
394.NGR_c11080,1257
394.NGR_c12900,1258
394.NGR_c18640,1259
394.NGR_c20050,1260
394.NGR_c20290,1261
394.NGR_c22230,1262
394.NGR_c26600,1263
394.NGR_c23460,1264
394.NGR_c31870,1265
394.NGR_c34900,1266
394.NGR_c36270,1267
394.NGR_c09750,1268
394.NGR_c04120,1269
394.NGR_c04090,1270
394.NGR_c04670,1271
394.NGR_c05330,1272
394.NGR_c06220,1273
394.NGR_c05550,1274
394.NGR_c06140,1275
394.NGR_c07990,1276
394.NGR_c07220,1277
394.NGR_c07450,1278
394.NGR_c08670,1279
394.NGR_c04100,1280
394.NGR_c15440,1281
394.NGR_c09170,1282
394.NGR_c27770,1283
394.NGR_c16340,1284
394.NGR_c09180,1285
394.NGR_c16210,1286
394.NGR_c04130,1287
394.NGR_c06960,1288
394.NGR_c06950,1289
394.NGR_c10970,1290
394.NGR_c12870,1291
394.NGR_c04170,1292
394.NGR_c20970,1293
394.NGR_c22970,1294
394.NGR_c26560,1295
394.NGR_c04250,1296
394.NGR_c04200,1297
394.NGR_c04210,1298
394.NGR_c15770,1299
394.NGR_c06500,1300
394.NGR_c36340,1301
394.NGR_c27500,1302
394.NGR_c17760,1303
394.NGR_c19650,1304
394.NGR_c33670,1305
394.NGR_c28890,1306
394.NGR_c06510,1307
394.NGR_c06560,1308
394.NGR_c08890,1309
394.NGR_c08520,1310
394.NGR_c08970,1311
394.NGR_c30100,1312
394.NGR_c21120,1313
394.NGR_c15710,1314
394.NGR_c10110,1315
394.NGR_c04260,1316
394.NGR_c12220,1317
394.NGR_c17030,1318
394.NGR_c10420,1319
394.NGR_c34920,1320
394.NGR_c04330,1321
394.NGR_c04340,1322
394.NGR_c14790,1323
394.NGR_c04350,1324
394.NGR_c16850,1325
394.NGR_c04380,1326
394.NGR_c10100,1327
394.NGR_c08710,1328
394.NGR_c26730,1329
394.NGR_c04470,1330
394.NGR_c31120,1331
394.NGR_c31140,1332
394.NGR_c31130,1333
394.NGR_c04500,1334
394.NGR_c04480,1335
394.NGR_c04490,1336
394.NGR_c04510,1337
394.NGR_c19640,1338
394.NGR_c36650,1339
394.NGR_c04540,1340
394.NGR_c17110,1341
394.NGR_c17150,1342
394.NGR_c23220,1343
394.NGR_c30510,1344
394.NGR_c35980,1345
394.NGR_c08350,1346
394.NGR_c04580,1347
394.NGR_c32770,1348
394.NGR_c04600,1349
394.NGR_c04630,1350
394.NGR_c24340,1351
394.NGR_c06580,1352
394.NGR_c33850,1353
394.NGR_c27750,1354
394.NGR_c04720,1355
394.NGR_c15060,1356
394.NGR_c16200,1357
394.NGR_c33530,1358
394.NGR_c04830,1359
394.NGR_c26170,1360
394.NGR_c15450,1361
394.NGR_c26160,1362
394.NGR_c25570,1363
394.NGR_c26140,1364
394.NGR_c26180,1365
394.NGR_c26190,1366
394.NGR_c09930,1367
394.NGR_c04890,1368
394.NGR_c36060,1369
394.NGR_c37070,1370
394.NGR_c04980,1371
394.NGR_c36360,1372
394.NGR_c31520,1373
394.NGR_c14480,1374
394.NGR_c13190,1375
394.NGR_c13290,1376
394.NGR_c15100,1377
394.NGR_c22560,1378
394.NGR_c16290,1379
394.NGR_c30410,1380
394.NGR_c25670,1381
394.NGR_c35640,1382
394.NGR_c32050,1383
394.NGR_c35570,1384
394.NGR_c35930,1385
394.NGR_c15550,1386
394.NGR_c09710,1387
394.NGR_c05040,1388
394.NGR_c05060,1389
394.NGR_c05050,1390
394.NGR_c29760,1391
394.NGR_c18240,1392
394.NGR_c07080,1393
394.NGR_c29800,1394
394.NGR_c05080,1395
394.NGR_c07700,1396
394.NGR_c32760,1397
394.NGR_c35080,1398
394.NGR_c05170,1399
394.NGR_c35750,1400
394.NGR_c05180,1401
394.NGR_c34890,1402
394.NGR_c24100,1403
394.NGR_c28820,1404
394.NGR_c26400,1405
394.NGR_c26420,1406
394.NGR_c09600,1407
394.NGR_c10180,1408
394.NGR_c17980,1409
394.NGR_c20870,1410
394.NGR_c19570,1411
394.NGR_c25540,1412
394.NGR_c05280,1413
394.NGR_c05270,1414
394.NGR_c05250,1415
394.NGR_c09840,1416
394.NGR_c17990,1417
394.NGR_c25810,1418
394.NGR_c05350,1419
394.NGR_c14030,1420
394.NGR_c11280,1421
394.NGR_c31160,1422
394.NGR_c05370,1423
394.NGR_c31920,1424
394.NGR_c05410,1425
394.NGR_c24390,1426
394.NGR_c10150,1427
394.NGR_c36000,1428
394.NGR_c14020,1429
394.NGR_c26590,1430
394.NGR_c30600,1431
394.NGR_c05460,1432
394.NGR_c30110,1433
394.NGR_c23840,1434
394.NGR_c05470,1435
394.NGR_c25750,1436
394.NGR_c17910,1437
394.NGR_c34490,1438
394.NGR_c09650,1439
394.NGR_c31460,1440
394.NGR_c13610,1441
394.NGR_c05580,1442
394.NGR_c05590,1443
394.NGR_c30540,1444
394.NGR_c13680,1445
394.NGR_c20940,1446
394.NGR_c31400,1447
394.NGR_c17590,1448
394.NGR_c29960,1449
394.NGR_c05930,1450
394.NGR_c23870,1451
394.NGR_c23860,1452
394.NGR_c15260,1453
394.NGR_c15270,1454
394.NGR_c05980,1455
394.NGR_c24890,1456
394.NGR_c20930,1457
394.NGR_c08800,1458
394.NGR_c21540,1459
394.NGR_c09640,1460
394.NGR_c26270,1461
394.NGR_c30370,1462
394.NGR_c30920,1463
394.NGR_c31230,1464
394.NGR_c15720,1465
394.NGR_c24780,1466
394.NGR_c13600,1467
394.NGR_c28240,1468
394.NGR_c17160,1469
394.NGR_c08090,1470
394.NGR_c16430,1471
394.NGR_c06170,1472
394.NGR_c27540,1473
394.NGR_c33800,1474
394.NGR_c34750,1475
394.NGR_c09040,1476
394.NGR_c06310,1477
394.NGR_c06340,1478
394.NGR_c17680,1479
394.NGR_c19420,1480
394.NGR_c17690,1481
394.NGR_c06360,1482
394.NGR_c19430,1483
394.NGR_c06350,1484
394.NGR_c17750,1485
394.NGR_c19440,1486
394.NGR_c06380,1487
394.NGR_c06400,1488
394.NGR_c12940,1489
394.NGR_c15870,1490
394.NGR_c06450,1491
394.NGR_c06550,1492
394.NGR_c13350,1493
394.NGR_c28100,1494
394.NGR_c17020,1495
394.NGR_c06630,1496
394.NGR_c29110,1497
394.NGR_c29100,1498
394.NGR_c29120,1499
394.NGR_c06640,1500
394.NGR_c06710,1501
394.NGR_c29440,1502
394.NGR_c13440,1503
394.NGR_c06940,1504
394.NGR_c25210,1505
394.NGR_c26260,1506
394.NGR_c07020,1507
394.NGR_c07010,1508
394.NGR_c09960,1509
394.NGR_c07150,1510
394.NGR_c07160,1511
394.NGR_c25090,1512
394.NGR_c07180,1513
394.NGR_c10200,1514
394.NGR_c25370,1515
394.NGR_c30820,1516
394.NGR_c35780,1517
394.NGR_c16780,1518
394.NGR_c17620,1519
394.NGR_c31010,1520
394.NGR_c07360,1521
394.NGR_c07370,1522
394.NGR_c07400,1523
394.NGR_c07460,1524
394.NGR_c07490,1525
394.NGR_c29400,1526
394.NGR_c16980,1527
394.NGR_c19830,1528
394.NGR_c17600,1529
394.NGR_c19300,1530
394.NGR_c20490,1531
394.NGR_c22170,1532
394.NGR_c22150,1533
394.NGR_c36990,1534
394.NGR_c29690,1535
394.NGR_c29700,1536
394.NGR_c35990,1537
394.NGR_c08650,1538
394.NGR_c07510,1539
394.NGR_c07530,1540
394.NGR_c07520,1541
394.NGR_c08630,1542
394.NGR_c21070,1543
394.NGR_c07590,1544
394.NGR_c15410,1545
394.NGR_c15430,1546
394.NGR_c07790,1547
394.NGR_c07820,1548
394.NGR_c07810,1549
394.NGR_c07800,1550
394.NGR_c32370,1551
394.NGR_c32350,1552
394.NGR_c32360,1553
394.NGR_c18340,1554
394.NGR_c16160,1555
394.NGR_c23440,1556
394.NGR_c20080,1557
394.NGR_c24640,1558
394.NGR_c26960,1559
394.NGR_c29260,1560
394.NGR_c07860,1561
394.NGR_c12580,1562
394.NGR_c16660,1563
394.NGR_c24800,1564
394.NGR_c36370,1565
394.NGR_c36380,1566
394.NGR_c36710,1567
394.NGR_c08620,1568
394.NGR_c07940,1569
394.NGR_c07950,1570
394.NGR_c07960,1571
394.NGR_c27420,1572
394.NGR_c20380,1573
394.NGR_c27410,1574
394.NGR_c20370,1575
394.NGR_c18250,1576
394.NGR_c18260,1577
394.NGR_c27400,1578
394.NGR_c23640,1579
394.NGR_c23660,1580
394.NGR_c23650,1581
394.NGR_c31480,1582
394.NGR_c33190,1583
394.NGR_c15680,1584
394.NGR_c08010,1585
394.NGR_c18850,1586
394.NGR_c08030,1587
394.NGR_c18120,1588
394.NGR_c20760,1589
394.NGR_c08190,1590
394.NGR_c36920,1591
394.NGR_c08270,1592
394.NGR_c08280,1593
394.NGR_c10640,1594
394.NGR_c08300,1595
394.NGR_c13030,1596
394.NGR_c08310,1597
394.NGR_c18110,1598
394.NGR_c08330,1599
394.NGR_c08430,1600
394.NGR_c35000,1601
394.NGR_c35600,1602
394.NGR_c08470,1603
394.NGR_c08490,1604
394.NGR_c08500,1605
394.NGR_c09350,1606
394.NGR_c08600,1607
394.NGR_c28500,1608
394.NGR_c08720,1609
394.NGR_c08730,1610
394.NGR_c08760,1611
394.NGR_c09590,1612
394.NGR_c08780,1613
394.NGR_c21110,1614
394.NGR_c08810,1615
394.NGR_c20920,1616
394.NGR_c10010,1617
394.NGR_c22060,1618
394.NGR_c14390,1619
394.NGR_c14380,1620
394.NGR_c17930,1621
394.NGR_c30880,1622
394.NGR_c36170,1623
394.NGR_c10030,1624
394.NGR_c10040,1625
394.NGR_c23850,1626
394.NGR_c12320,1627
394.NGR_c25100,1628
394.NGR_c08960,1629
394.NGR_c37130,1630
394.NGR_c08980,1631
394.NGR_c35740,1632
394.NGR_c09000,1633
394.NGR_c27250,1634
394.NGR_c31190,1635
394.NGR_c35510,1636
394.NGR_c09050,1637
394.NGR_c24400,1638
394.NGR_c14580,1639
394.NGR_c09190,1640
394.NGR_c30870,1641
394.NGR_c30860,1642
394.NGR_c16140,1643
394.NGR_c20950,1644
394.NGR_c33640,1645
394.NGR_c34430,1646
394.NGR_c09290,1647
394.NGR_c35120,1648
394.NGR_c18720,1649
394.NGR_c09420,1650
394.NGR_c13730,1651
394.NGR_c13720,1652
394.NGR_c09440,1653
394.NGR_c11000,1654
394.NGR_c35140,1655
394.NGR_c17090,1656
394.NGR_c33420,1657
394.NGR_c36390,1658
394.NGR_c36430,1659
394.NGR_c13040,1660
394.NGR_c37080,1661
394.NGR_c20540,1662
394.NGR_c23300,1663
394.NGR_c32540,1664
394.NGR_c09580,1665
394.NGR_c32140,1666
394.NGR_c09620,1667
394.NGR_c09670,1668
394.NGR_c09680,1669
394.NGR_c20990,1670
394.NGR_c10880,1671
394.NGR_c21020,1672
394.NGR_c36160,1673
394.NGR_c09740,1674
394.NGR_c09780,1675
394.NGR_c09790,1676
394.NGR_c25800,1677
394.NGR_c25740,1678
394.NGR_c25790,1679
394.NGR_c09860,1680
394.NGR_c09950,1681
394.NGR_c09870,1682
394.NGR_c27170,1683
394.NGR_c09940,1684
394.NGR_c09990,1685
394.NGR_c27880,1686
394.NGR_c29320,1687
394.NGR_c20230,1688
394.NGR_c18910,1689
394.NGR_c13960,1690
394.NGR_c34060,1691
394.NGR_c31680,1692
394.NGR_c31690,1693
394.NGR_c14610,1694
394.NGR_c16680,1695
394.NGR_c26710,1696
394.NGR_c31910,1697
394.NGR_c17400,1698
394.NGR_c10270,1699
394.NGR_c21670,1700
394.NGR_c14490,1701
394.NGR_c31470,1702
394.NGR_c16390,1703
394.NGR_c20190,1704
394.NGR_c32860,1705
394.NGR_c10650,1706
394.NGR_c29870,1707
394.NGR_c17550,1708
394.NGR_c12950,1709
394.NGR_c10690,1710
394.NGR_c16820,1711
394.NGR_c32210,1712
394.NGR_c15070,1713
394.NGR_c10920,1714
394.NGR_c35480,1715
394.NGR_c10950,1716
394.NGR_c31970,1717
394.NGR_c10960,1718
394.NGR_c35370,1719
394.NGR_c12440,1720
394.NGR_c17790,1721
394.NGR_c18200,1722
394.NGR_c23630,1723
394.NGR_c24970,1724
394.NGR_c24680,1725
394.NGR_c26810,1726
394.NGR_c27200,1727
394.NGR_c27310,1728
394.NGR_c29210,1729
394.NGR_c29330,1730
394.NGR_c31770,1731
394.NGR_c36150,1732
394.NGR_c11090,1733
394.NGR_c11100,1734
394.NGR_c15200,1735
394.NGR_c27850,1736
394.NGR_c21060,1737
394.NGR_c27280,1738
394.NGR_c26410,1739
394.NGR_c23730,1740
394.NGR_c12380,1741
394.NGR_c31740,1742
394.NGR_c12190,1743
394.NGR_c31840,1744
394.NGR_c12210,1745
394.NGR_c12250,1746
394.NGR_c20480,1747
394.NGR_c12400,1748
394.NGR_c12550,1749
394.NGR_c34020,1750
394.NGR_c25270,1751
394.NGR_c17340,1752
394.NGR_c16770,1753
394.NGR_c19870,1754
394.NGR_c12650,1755
394.NGR_c12660,1756
394.NGR_c16440,1757
394.NGR_c12810,1758
394.NGR_c24050,1759
394.NGR_c15800,1760
394.NGR_c25400,1761
394.NGR_c27120,1762
394.NGR_c13860,1763
394.NGR_c12930,1764
394.NGR_c14780,1765
394.NGR_c34000,1766
394.NGR_c13050,1767
394.NGR_c29750,1768
394.NGR_c18150,1769
394.NGR_c18170,1770
394.NGR_c32680,1771
394.NGR_c13100,1772
394.NGR_c29410,1773
394.NGR_c30200,1774
394.NGR_c30210,1775
394.NGR_c13220,1776
394.NGR_c13250,1777
394.NGR_c23260,1778
394.NGR_c27910,1779
394.NGR_c35850,1780
394.NGR_c13920,1781
394.NGR_c21000,1782
394.NGR_c13460,1783
394.NGR_c13490,1784
394.NGR_c13500,1785
394.NGR_c27830,1786
394.NGR_c23520,1787
394.NGR_c21740,1788
394.NGR_c27820,1789
394.NGR_c24550,1790
394.NGR_c30070,1791
394.NGR_c26830,1792
394.NGR_c29830,1793
394.NGR_c13690,1794
394.NGR_c13710,1795
394.NGR_c13750,1796
394.NGR_c33550,1797
394.NGR_c13990,1798
394.NGR_c14120,1799
394.NGR_c32810,1800
394.NGR_c14190,1801
394.NGR_c15340,1802
394.NGR_c36080,1803
394.NGR_c34110,1804
394.NGR_c14600,1805
394.NGR_c14320,1806
394.NGR_c33600,1807
394.NGR_c22000,1808
394.NGR_c36970,1809
394.NGR_c16350,1810
394.NGR_c14420,1811
394.NGR_c29940,1812
394.NGR_c14550,1813
394.NGR_c17140,1814
394.NGR_c33770,1815
394.NGR_c34010,1816
394.NGR_c33790,1817
394.NGR_c35330,1818
394.NGR_c14680,1819
394.NGR_c27930,1820
394.NGR_c27920,1821
394.NGR_c14690,1822
394.NGR_c14700,1823
394.NGR_c21160,1824
394.NGR_c14770,1825
394.NGR_c14970,1826
394.NGR_c34200,1827
394.NGR_c25240,1828
394.NGR_c15010,1829
394.NGR_c15020,1830
394.NGR_c33150,1831
394.NGR_c15230,1832
394.NGR_c15240,1833
394.NGR_c15290,1834
394.NGR_c15300,1835
394.NGR_c33380,1836
394.NGR_c17890,1837
394.NGR_c33460,1838
394.NGR_c15650,1839
394.NGR_c19760,1840
394.NGR_c15670,1841
394.NGR_c15810,1842
394.NGR_c28300,1843
394.NGR_c28310,1844
394.NGR_c16260,1845
394.NGR_c16450,1846
394.NGR_c33240,1847
394.NGR_c16460,1848
394.NGR_c16580,1849
394.NGR_c16600,1850
394.NGR_c33810,1851
394.NGR_c16620,1852
394.NGR_c18710,1853
394.NGR_c16760,1854
394.NGR_c34140,1855
394.NGR_c16810,1856
394.NGR_c29340,1857
394.NGR_c16940,1858
394.NGR_c27950,1859
394.NGR_c33910,1860
394.NGR_c27800,1861
394.NGR_c17270,1862
394.NGR_c29420,1863
394.NGR_c17630,1864
394.NGR_c17640,1865
394.NGR_c17650,1866
394.NGR_c31020,1867
394.NGR_c19960,1868
394.NGR_c22280,1869
394.NGR_c29780,1870
394.NGR_c18180,1871
394.NGR_c26880,1872
394.NGR_c18190,1873
394.NGR_c27180,1874
394.NGR_c18290,1875
394.NGR_c18460,1876
394.NGR_c18380,1877
394.NGR_c18490,1878
394.NGR_c18330,1879
394.NGR_c18370,1880
394.NGR_c21800,1881
394.NGR_c27010,1882
394.NGR_c28040,1883
394.NGR_c25120,1884
394.NGR_c24010,1885
394.NGR_c23250,1886
394.NGR_c33830,1887
394.NGR_c20110,1888
394.NGR_c20120,1889
394.NGR_c20210,1890
394.NGR_c20350,1891
394.NGR_c25450,1892
394.NGR_c31370,1893
394.NGR_c20460,1894
394.NGR_c20720,1895
394.NGR_c31080,1896
394.NGR_c21790,1897
394.NGR_c36480,1898
394.NGR_c36900,1899
394.NGR_c28980,1900
394.NGR_c27020,1901
394.NGR_c21050,1902
394.NGR_c21200,1903
394.NGR_c21250,1904
394.NGR_c32650,1905
394.NGR_c21480,1906
394.NGR_c24580,1907
394.NGR_c24600,1908
394.NGR_c21780,1909
394.NGR_c22600,1910
394.NGR_c28960,1911
394.NGR_c31800,1912
394.NGR_c32280,1913
394.NGR_c23020,1914
394.NGR_c23080,1915
394.NGR_c23030,1916
394.NGR_c23040,1917
394.NGR_c23350,1918
394.NGR_c23420,1919
394.NGR_c24670,1920
394.NGR_c29160,1921
394.NGR_c36520,1922
394.NGR_c23540,1923
394.NGR_c25600,1924
394.NGR_c23910,1925
394.NGR_c23930,1926
394.NGR_c23970,1927
394.NGR_c24040,1928
394.NGR_c24300,1929
394.NGR_c24570,1930
394.NGR_c29490,1931
394.NGR_c25650,1932
394.NGR_c24930,1933
394.NGR_c25000,1934
394.NGR_c24950,1935
394.NGR_c24940,1936
394.NGR_c25060,1937
394.NGR_c25030,1938
394.NGR_c25720,1939
394.NGR_c25880,1940
394.NGR_c25890,1941
394.NGR_c26450,1942
394.NGR_c26370,1943
394.NGR_c25910,1944
394.NGR_c28190,1945
394.NGR_c26430,1946
394.NGR_c26340,1947
394.NGR_c25940,1948
394.NGR_c25960,1949
394.NGR_c37010,1950
394.NGR_c26020,1951
394.NGR_c25970,1952
394.NGR_c37020,1953
394.NGR_c27710,1954
394.NGR_c26230,1955
394.NGR_c31550,1956
394.NGR_c33650,1957
394.NGR_c26580,1958
394.NGR_c34880,1959
394.NGR_c26610,1960
394.NGR_c28250,1961
394.NGR_c31760,1962
394.NGR_c31580,1963
394.NGR_c27390,1964
394.NGR_c28160,1965
394.NGR_c33870,1966
394.NGR_c34450,1967
394.NGR_c28760,1968
394.NGR_c35650,1969
394.NGR_c29290,1970
394.NGR_c29300,1971
394.NGR_c29640,1972
394.NGR_c29790,1973
394.NGR_c29820,1974
394.NGR_c29860,1975
394.NGR_c30670,1976
394.NGR_c32690,1977
394.NGR_c30780,1978
394.NGR_c30790,1979
394.NGR_c31360,1980
394.NGR_c31710,1981
394.NGR_c32060,1982
394.NGR_c32920,1983
394.NGR_c33440,1984
394.NGR_c33450,1985
394.NGR_c33480,1986
394.NGR_c33500,1987
394.NGR_c34410,1988
394.NGR_c34150,1989
394.NGR_c36530,1990
394.NGR_c37040,1991
882.DVU0001,1992
882.DVU1571,1993
882.DVU1306,1994
882.DVU1098,1995
882.DVU0959,1996
882.DVU0496,1997
882.DVU0192,1998
882.DVU0594,1999
882.DVU2643,2000
882.DVU1610,2001
882.DVU1584,2002
882.DVU2252,2003
882.DVU1788,2004
882.DVU1889,2005
882.DVU3258,2006
882.DVU2878,2007
882.DVU2733,2008
882.DVU3243,2009
882.DVU0002,2010
882.DVU1608,2011
882.DVU1649,2012
882.DVU1982,2013
882.DVU2430,2014
882.DVU1976,2015
882.DVU1873,2016
882.DVU1746,2017
882.DVU1839,2018
882.DVU2144,2019
882.DVU2085,2020
882.DVU2092,2021
882.DVU2215,2022
882.DVU2316,2023
882.DVU2247,2024
882.DVU3203,2025
882.DVU2928,2026
882.DVU2906,2027
882.DVU2842,2028
882.DVU2531,2029
882.DVU2929,2030
882.DVU3198,2031
882.DVU3088,2032
882.DVU3242,2033
882.DVU3259,2034
882.DVU3389,2035
882.DVU3310,2036
882.DVU1586,2037
882.DVU1530,2038
882.DVU1515,2039
882.DVU1353,2040
882.DVU0071,2041
882.DVU1329,2042
882.DVU0070,2043
882.DVU0003,2044
882.DVU0004,2045
882.DVU0483,2046
882.DVU0284,2047
882.DVU0283,2048
882.DVU0156,2049
882.DVU0282,2050
882.DVU0453,2051
882.DVU0394,2052
882.DVU0393,2053
882.DVU0443,2054
882.DVU1257,2055
882.DVU0685,2056
882.DVU0643,2057
882.DVU0565,2058
882.DVU0895,2059
882.DVU0801,2060
882.DVU0875,2061
882.DVU1203,2062
882.DVU1090,2063
882.DVU1194,2064
882.DVU1282,2065
882.DVU1309,2066
882.DVU1667,2067
882.DVU1501,2068
882.DVU1429,2069
882.DVU0277,2070
882.DVU0979,2071
882.DVU0825,2072
882.DVU1335,2073
882.DVU0580,2074
882.DVU0762,2075
882.DVU0828,2076
882.DVU1679,2077
882.DVU3116,2078
882.DVU1789,2079
882.DVU2467,2080
882.DVU2449,2081
882.DVU2920,2082
882.DVU0840,2083
882.DVU0768,2084
882.DVU0525,2085
882.DVU0789,2086
882.DVU0811,2087
882.DVU2459,2088
882.DVU1602,2089
882.DVU1084,2090
882.DVU0971,2091
882.DVU0981,2092
882.DVU1874,2093
882.DVU1681,2094
882.DVU2222,2095
882.DVU3161,2096
882.DVU2499,2097
882.DVU2460,2098
882.DVU2664,2099
882.DVU2508,2100
882.DVU3360,2101
882.DVU0007,2102
882.DVU1693,2103
882.DVU1345,2104
882.DVU0028,2105
882.DVU1319,2106
882.DVU1196,2107
882.DVU1248,2108
882.DVU3367,2109
882.DVU2376,2110
882.DVU1927,2111
882.DVU1846,2112
882.DVU2055,2113
882.DVU2951,2114
882.DVU2533,2115
882.DVU2552,2116
882.DVU0009,2117
882.DVU0247,2118
882.DVU1063,2119
882.DVU0151,2120
882.DVU0110,2121
882.DVU0010,2122
882.DVU0011,2123
882.DVU0139,2124
882.DVU0118,2125
882.DVU0145,2126
882.DVU0946,2127
882.DVU0619,2128
882.DVU0482,2129
882.DVU0258,2130
882.DVU0270,2131
882.DVU0581,2132
882.DVU0539,2133
882.DVU0582,2134
882.DVU0706,2135
882.DVU0653,2136
882.DVU0621,2137
882.DVU0679,2138
882.DVU0804,2139
882.DVU0707,2140
882.DVU0744,2141
882.DVU3305,2142
882.DVU2934,2143
882.DVU2114,2144
882.DVU1156,2145
882.DVU1419,2146
882.DVU2546,2147
882.DVU2394,2148
882.DVU2822,2149
882.DVU3215,2150
882.DVU2960,2151
882.DVU2956,2152
882.DVU3023,2153
882.DVU3303,2154
882.DVU3220,2155
882.DVU3238,2156
882.DVU3381,2157
882.DVU3334,2158
882.DVU0705,2159
882.DVU2823,2160
882.DVU0013,2161
882.DVU2587,2162
882.DVU0645,2163
882.DVU0056,2164
882.DVU0018,2165
882.DVU0046,2166
882.DVU0129,2167
882.DVU0080,2168
882.DVU0183,2169
882.DVU0138,2170
882.DVU0591,2171
882.DVU0449,2172
882.DVU0379,2173
882.DVU0339,2174
882.DVU0521,2175
882.DVU0608,2176
882.DVU0592,2177
882.DVU1594,2178
882.DVU0786,2179
882.DVU0668,2180
882.DVU0652,2181
882.DVU0785,2182
882.DVU0722,2183
882.DVU0945,2184
882.DVU0935,2185
882.DVU0992,2186
882.DVU1593,2187
882.DVU1400,2188
882.DVU1083,2189
882.DVU1232,2190
882.DVU1169,2191
882.DVU1085,2192
882.DVU1181,2193
882.DVU1427,2194
882.DVU1412,2195
882.DVU1431,2196
882.DVU1475,2197
882.DVU1453,2198
882.DVU2073,2199
882.DVU1884,2200
882.DVU1596,2201
882.DVU1671,2202
882.DVU1628,2203
882.DVU1857,2204
882.DVU1962,2205
882.DVU1949,2206
882.DVU1904,2207
882.DVU1907,2208
882.DVU1961,2209
882.DVU2072,2210
882.DVU1975,2211
882.DVU2359,2212
882.DVU2309,2213
882.DVU2078,2214
882.DVU2295,2215
882.DVU2585,2216
882.DVU2577,2217
882.DVU2317,2218
882.DVU2547,2219
882.DVU2510,2220
882.DVU2505,2221
882.DVU2738,2222
882.DVU2588,2223
882.DVU2675,2224
882.DVU2933,2225
882.DVU2931,2226
882.DVU2894,2227
882.DVU2972,2228
882.DVU3182,2229
882.DVU3082,2230
882.DVU3035,2231
882.DVU3065,2232
882.DVU3155,2233
882.DVU3142,2234
882.DVU3123,2235
882.DVU3229,2236
882.DVU3228,2237
882.DVU0014,2238
882.DVU1308,2239
882.DVU0504,2240
882.DVU1298,2241
882.DVU1328,2242
882.DVU0874,2243
882.DVU0508,2244
882.DVU1303,2245
882.DVU1299,2246
882.DVU1302,2247
882.DVU1304,2248
882.DVU1305,2249
882.DVU1307,2250
882.DVU1317,2251
882.DVU1312,2252
882.DVU1310,2253
882.DVU1311,2254
882.DVU1316,2255
882.DVU1314,2256
882.DVU1313,2257
882.DVU1315,2258
882.DVU1320,2259
882.DVU1318,2260
882.DVU1326,2261
882.DVU1322,2262
882.DVU1327,2263
882.DVU2925,2264
882.DVU2519,2265
882.DVU2518,2266
882.DVU2924,2267
882.DVU2926,2268
882.DVU0737,2269
882.DVU3045,2270
